,edit_history_tweet_ids,id,text,withheld
2928,['1601755317091856384'],1601755317091856384,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2929,['1601754927964921856'],1601754927964921856,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2930,['1601745024517304323'],1601745024517304323,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2931,['1601728172508483585'],1601728172508483585,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2932,['1601719697007075328'],1601719697007075328,RT @Vic_Draws_: Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2933,['1601708869406728192'],1601708869406728192,Vanilla soft swerve #Maccadam #mtmte https://t.co/l0uuLIZ9tJ,
2934,['1602376615190724626'],1602376615190724626,@cosyluna @crossing_kaylee Just poking my head I’m here…cause I’m nosy…but Luna go to Saigon Shack on Mcdougal St. by Washington Square Park…the Pho is 10/10 🥹🫶🏻,
2935,['1602376334063329281'],1602376334063329281,Saigon Shack for lunch + Cordaroy layout from the movies last night — I’m too lazy to currently deal w rolling it back to the bean bag form.. https://t.co/5ooKXFHWG0,
2936,['1602380345957023747'],1602380345957023747,"Meet Lysée, the new French and Korean inspired pastry boutique. Founded by Chef Eunji Lee, Lysée offers unique treats and traditional viennoiserie. 

Learn all about Lysée and explore the menu here: https://t.co/mbYn1maYYW

📍 44 East 21st Street https://t.co/W3kakobYFn",
2937,['1601227256155684864'],1601227256155684864,Wafels &amp; Dinges sound so good right now 🤤🤤,
2938,['1603145951207718913'],1603145951207718913,@armin_joju @jooje66962075 بک بده ارمین,
2939,['1603134813753450497'],1603134813753450497,RT @36Kinniun: France don joju me. But una no go win the cup.😝,
2940,['1603134676708642816'],1603134676708642816,RT @36Kinniun: France don joju me. But una no go win the cup.😝,
2941,['1603131305528627207'],1603131305528627207,France don joju me. But una no go win the cup.😝,
2942,['1603128765030322178'],1603128765030322178,Vеry gоod nеws! Thеy announced the next pump signal in Telegram.   @MLinnnne @BruceGrahamArt @Joju_Jos @ryanwesty11 @PieterFrysk @BryanHazel9 @sniffkiss_xo @TPLphon @joeltan143 @a_long_haul @toejamdan @Ryvikk @pvdzand @chiam62926 @DamianTromp123 @AbelS0L @ver1332 @A_Chimnonso https://t.co/ymsqdpDvdY,
2943,['1603124155473272832'],1603124155473272832,"Title announcement poster of Sharan Venugopal’s debut directorial movie Narayaneente Moonnaanmakkal!  Starring: Alencier Ley Lopez, Joju George and Suraj Venjaramoodu! https://t.co/JNpt2O0CNf",
2944,['1603124118458535936'],1603124118458535936,"Title announcement poster of Sharan Venugopal’s debut directorial movie Narayaneente Moonnaanmakkal!  Starring: Alencier Ley Lopez, Joju George and Suraj Venjaramoodu! https://t.co/AeKzM4j5ht",
2945,['1603124057750138880'],1603124057750138880,"Title announcement poster of Sharan Venugopal’s debut directorial movie Narayaneente Moonnaanmakkal!  Starring: Alencier Ley Lopez, Joju George and Suraj Venjaramoodu! https://t.co/PqNgXf4iMR",
2946,['1603124007804338176'],1603124007804338176,"Title announcement poster of Sharan Venugopal’s debut directorial movie Narayaneente Moonnaanmakkal!  Starring: Alencier Ley Lopez, Joju George and Suraj Venjaramoodu! https://t.co/SvjxLLKtK2",
2947,['1603119687813955594'],1603119687813955594,@jjjuuuyh Joju!!!!!!!이거맞음!!!,
2948,['1603115862009221120'],1603115862009221120,"@armin_joju تایم لاین
#مهسا_امینی",
2949,['1603115377960968192'],1603115377960968192,@armin_joju ریت هم بزن توییت رو.,
2950,['1603104063301746688'],1603104063301746688,quién anda en joju?🫣,
2951,['1603084830547546112'],1603084830547546112,"recomienden/ envíenme au de verivery porfa, de preferencia joju pero quiero cualquiera:(",
2952,['1603082727460425735'],1603082727460425735,@armin_joju تایم لاین,
2953,['1603077969731518465'],1603077969731518465,"RT @Sunil_Deodhar: Had a wonderful dialogue with Fr Anuwin of Kerala’s Syromalabar RC Church.
I presented him a book ‘Hindutva, for the cha…",
2954,['1603064364512296965'],1603064364512296965,Vеry gоod nеws! Thеy announced the next pump signal in Telegram @MindaugasJuska1 @benevolentshe @Xik0_ @IToupeira @1212312124J @alexmgarb @trentcunt @joju_lo @Henner_HNNH @fredicksond_ @NoiiZeDesignS @TchaloKoffi @Amit63722595 @KoolMo007 @maximcamarco @Shariar16655118 https://t.co/Jjs9e98VCN,
2955,['1603052193497907200'],1603052193497907200,@withlovejoju AHHH JOJU U R SO COOL,
2956,['1603046777841672193'],1603046777841672193,@bire_joju @Kyagulanyist Okubye nyo ate 😂😂😂,
2957,['1603046658539163648'],1603046658539163648,RT @plastikomet: MY JOJU SAUR PRETTY,
2958,['1603046647826894851'],1603046647826894851,RT @orlycart: MY QUEEN JOJU SLAYING,
2959,['1603045245314375689'],1603045245314375689,@withlovejoju PRETTYYYYY NG JOJU NAMEN NA YAN,
2960,['1603044022138068992'],1603044022138068992,@withlovejoju WHAT IF I LOVE U TOO JOJU 😫😫,
2961,['1603043209860763648'],1603043209860763648,MY QUEEN JOJU SLAYING https://t.co/jCuez2AXkG,
2962,['1603042397059158016'],1603042397059158016,MY JOJU SAUR PRETTY https://t.co/VigFc2O40S,
2963,['1603038155707666433'],1603038155707666433,"@JoJu_seven213 流石だよwwww大好きwww
早くしたいから受験終わったらすぐ会お😘",
2964,['1603036836603265026'],1603036836603265026,"RT @Forumkeralam2: #NaaraayaneenteMoonnaanmakkal starring Alencier, Joju &amp; Suraj. Directed and Written by Sharan Venugopal https://t.co/C6w…",
2965,['1603029741002293249'],1603029741002293249,കൊയിലാണ്ടി ഗ്രാമത്തിലെ പുരാതനവും പ്രൗഡിയും നിറഞ്ഞ തറവാട്ടിലെ നാരായണിയമ്മയുടെ മൂന്നാൺ മക്കളെ കേന്ദ്രീകരിച്ചാണ് ചിത്രത്തിന്‍റെ അവതരണം... #AlencierLeyLopez #JojuGeorge #SurajVenjaramoodu #NarayaneentemoonnanmakkalMovie https://t.co/9C0vXOWozi,
2966,['1603012746836066304'],1603012746836066304,"RT @hajibolahRichie: @gtbank_help Gtbank is the bank without customer service and regard,cause its occur severally at joju in sango, where…",
2967,['1603012377414361090'],1603012377414361090,"@gtbank_help Gtbank is the bank without customer service and regard,cause its occur severally at joju in sango, where customers are  been insulted in the bank hall",
2968,['1603008966086254592'],1603008966086254592,@JohnBoyega @Joju_A @Kevfeige May the Lord bless you and protect you always!,
2969,['1603005574534381568'],1603005574534381568,@Joju_A @Kevfeige Actually no. Would love to be in a original film with knights armour speaking in a RP British accent please. Pray for me,
2970,['1603001378695168002'],1603001378695168002,Pump Mаnipulаtor is the best place for crypto traders @OmkarMo10443991 @YavuzerYlmz @Alirezahossini9 @Bitcoio_coin @tronghung7997 @Mehdi_Farbod @michiellacoste @Kimsunghoon_ @manhuscoin @tse123123 @NasssN @ghhaugen @Joju_Jos @PieterFrysk @sniffkiss_xo @MarioGamboa_S @WFTrades_ https://t.co/AptBQoktCH,
2971,['1602995678015127554'],1602995678015127554,"RT @Forumkeralam2: #NaaraayaneenteMoonnaanmakkal starring Alencier, Joju &amp; Suraj. Directed and Written by Sharan Venugopal https://t.co/C6w…",
2972,['1602976247583330307'],1602976247583330307,Vеry gоod nеws! Thеy announced the next pump signal in Telegram @Ildar_Crypto @sidplays22 @joju_lo @vichanaruno @TSogavker @XAbooda7mx @AudreyBatigne @virfurre @street442000 @FritzBoeden @OrHsaw @Michael40593641 @slah58101700 @galahaad_off @LOON2UBIH @PranavRaoSetty https://t.co/pFZkjoxLzQ,
2973,['1602967192034844672'],1602967192034844672,@TalentedFBG I dey joju come and collect it,
2974,['1602944349129641984'],1602944349129641984,Chainlink airdrop begun!!  @Cowiin1 @KeithDa93096476 @Qusay70608647 @BernardinoLHer1 @gonzaga_herwin @MdEkramulAnsa18 @AlkamatuH @SPACESHIB1 @Marjona61918914 @ImChicago23 @CryptoGyspy @BeAguruinvestor @Joju_Jos @water01231 https://t.co/NIA4Ro3yw1,
2975,['1602940799905198080'],1602940799905198080,"JOJU COLLAGEN DRINK BY AIMI (BPOM) 

⭐ : 4,8
Cek Harga : https://t.co/XCULx9wygI https://t.co/OG8fuNfoWr",
2976,['1602932194904768513'],1602932194904768513,@Joju_A @Aveiro_dun 😂😂😂never!,
2977,['1602920107554254850'],1602920107554254850,@JoJu_seven213 元の顔がカワイイ系だからずるいよね😭,
2978,['1602905755841085441'],1602905755841085441,RT @poenismo: @ke1tard @wakagore @yngcrss joju se pone a distraerlos creandoles aus,
2979,['1602905404438204416'],1602905404438204416,RT @poenismo: @ke1tard @wakagore @yngcrss joju se pone a distraerlos creandoles aus,
2980,['1602905135969144832'],1602905135969144832,"@MovMahd @NAN_infoo @meti_sho @original_veip @artmisseshonam @parysatiis_ @rahaazadi1234 @free_iran111 @user_mim @majix_pk @black_veni @KurtxJones @Saeedmnfrd7 @Mehranaria1983 @Sh4qayq @armin_joju @AaaaSaha @DonAmir94 @A_m_m_2470 # StopHazaraGenocide
# زن_زندگی_آزادی",
2981,['1602905036064964608'],1602905036064964608,@ke1tard @wakagore @yngcrss joju se pone a distraerlos creandoles aus,
2982,['1602899519686918144'],1602899519686918144,"@lostgirlfromnev เราไม่ได้ใช้ไรเยอะนะคะ มีใช้แค่ innisfree green tea seed serum กับ skinrx lab madecera cream สำหรับบำรุงค่ะส่วนตัวไม่ค่อยมีสิวแต่เวลามีจะใช้ acnes sealing jell
แล้วก็มีกินยาด้วยค่ะ555 ที่กินก็ JOJU แค่นี้จริงๆ",
2983,['1602849090223869952'],1602849090223869952,@gimi_joju gumさん(むがさんに)お会いするの初めてで私も嬉しいです🥹✨️✨ やっと会える〜！体調も本も万全で挑みたい思います楽しみーーー！！！！,
2984,['1602841991678607361'],1602841991678607361,RT @ParejaL07261151: Alguien para aser algo en zona sur morelos zaca joju trio e inter manden md seria como las 7 https://t.co/ptii7TbHvd,
2985,['1602834474974199808'],1602834474974199808,@armin_joju @sickbrain78 @shayan___nk بک لطفاً,
2986,['1602819830524088323'],1602819830524088323,@debiIoide obregada joju eu prometo qe vou te dar mto orgulho,
2987,['1602803344027680768'],1602803344027680768,cuando empieza la feria de joju? o ya empezó? jajajaja,
2988,['1602790283749777409'],1602790283749777409,@EdmundOris @its_Joju,
2989,['1602783632862560256'],1602783632862560256,"joju kerala thrissur
#interracial #fuck #indian https://t.co/J18r4MnHQ6",
2990,['1602773403274219520'],1602773403274219520,@withlovejoju deym napansin na ako ni idol 😔✋️ cHZ OPKORS LABYU JOJU 🥰,
2991,['1602768055373037568'],1602768055373037568,@_dessertbae It's over Joju.,
2992,['1602757455871868928'],1602757455871868928,"@armin_joju @GhazalNikmanesh @Reyhani135 @Iran_Ukraine111 @FreeWoman1982 @Yesyoucan_2022 @razegolesorkh77 @4Z4DD @9_e_mehr فالو کردم
#مهسا_امینی
#انقلاب۱۴۰۱",
2993,['1602753426957692928'],1602753426957692928,"RT @Forumkeralam2: #NaaraayaneenteMoonnaanmakkal starring Alencier, Joju &amp; Suraj. Directed and Written by Sharan Venugopal https://t.co/C6w…",
2994,['1602752318419750913'],1602752318419750913,@MarceloPLima A man of many talents JOju,
2995,['1602747739485663232'],1602747739485663232,@JOJU_POWERFUL @DailyLoud seems like it ..,
2996,['1602745440205668352'],1602745440205668352,@JOJU_POWERFUL yoo bro i got 🔫💥💥💥💥 for sale click the tele in my bio 47309,
2997,['1602726736109932544'],1602726736109932544,"RT @Forumkeralam2: #NaaraayaneenteMoonnaanmakkal starring Alencier, Joju &amp; Suraj. Directed and Written by Sharan Venugopal https://t.co/C6w…",
2998,['1602715937261883392'],1602715937261883392,"#NaaraayaneenteMoonnaanmakkal

Starring-Alencier, Joju &amp; Suraj.

Directed and Written by Sharan Venugopal https://t.co/1YPje72Aml",
2999,['1602712313127108609'],1602712313127108609,"https://t.co/cZS0X7DgEh A baseline study of microplastic pollution in a Southern Indian Estuary

Publication date: January 2023

Source: Marine Pollution Bulletin, Volume 186

Author(s): Vishnu Unnikrishnan, Gokul Valsan, K. Amrutha, Joju George Sebastian, Nelson Rangel-Buitrag…",
3000,['1602708051529969664'],1602708051529969664,"RT @Forumkeralam2: #NaaraayaneenteMoonnaanmakkal starring Alencier, Joju &amp; Suraj. Directed and Written by Sharan Venugopal https://t.co/C6w…",
3001,['1602696694826688518'],1602696694826688518,"RT @Forumkeralam2: #NaaraayaneenteMoonnaanmakkal starring Alencier, Joju &amp; Suraj. Directed and Written by Sharan Venugopal https://t.co/C6w…",
3002,['1602686512247742464'],1602686512247742464,@unknownWJS Es que ya había aprendido la lección! Jajaja pero uno era de Mérida y el otro de joju,
3003,['1602679546863575040'],1602679546863575040,"RT @Forumkeralam2: #NaaraayaneenteMoonnaanmakkal starring Alencier, Joju &amp; Suraj. Directed and Written by Sharan Venugopal https://t.co/C6w…",
3004,['1602660898241654784'],1602660898241654784,@JoJu_seven213 ぜひ!!,
3005,['1602643059300532225'],1602643059300532225,"RT @Forumkeralam2: #NaaraayaneenteMoonnaanmakkal starring Alencier, Joju &amp; Suraj. Directed and Written by Sharan Venugopal https://t.co/C6w…",
3006,['1602642947073347585'],1602642947073347585,"#NaaraayaneenteMoonnaanmakkal starring Alencier, Joju &amp; Suraj. Directed and Written by Sharan Venugopal https://t.co/C6wK9BQQQ1",
3007,['1602637744114917376'],1602637744114917376,@joju_924 텀블벅 막상 받아보면 후회되는 일들이 많더라구요 ㅠㅠㅠ 비추합니다,
3008,['1602637621821308930'],1602637621821308930,"RT @KayodeYele: Na Joju Dey hold me back 
My spirit don dey akure already",
3009,['1602635934654398464'],1602635934654398464,@joju_924 고민될때는 안사는거라 배웠습니다 👏,
3010,['1602630623914782720'],1602630623914782720,@js_kawaii_xoo @afro_cj3 @SHUSHUSHU__S @JoJu_seven213 @_marron_js 責任とってよねっっっ！！😤😤😤😤,
3011,['1602629651507052544'],1602629651507052544,@armin_joju @Mersede_KB شدی,
3012,['1602628441190576130'],1602628441190576130,@JoJu_seven213 うん沢山リプ送る〜🐤🤍,
3013,['1602625978978766848'],1602625978978766848,@shua__sb_ @afro_cj3 @SHUSHUSHU__S @JoJu_seven213 @_marron_js ほんとして貰わないとwin-winじゃないよね（,
3014,['1602625867020005376'],1602625867020005376,@SHUSHUSHU__S @shua__sb_ @afro_cj3 @JoJu_seven213 @_marron_js よねよね、心臓どっかいった笑,
3015,['1602625787727073280'],1602625787727073280,"@JoJu_seven213 何回殺されればいいんだうちら（）
絶対分かってるよね、ファンがこういうの好きだって🤦‍♀️",
3016,['1602624002736164864'],1602624002736164864,@js_kawaii_xoo @afro_cj3 @SHUSHUSHU__S @JoJu_seven213 @_marron_js ねぇ普通に死んだこんなんシュアに人工呼吸してもらえないと生き返れないよ((((((((,
3017,['1602623123459051520'],1602623123459051520,@js_kawaii_xoo @shua__sb_ @afro_cj3 @JoJu_seven213 @_marron_js 私はちゃんと死んだ心臓飛び散った,
3018,['1602622998732623872'],1602622998732623872,"https://t.co/hoCR21XE5T

@shua__sb_ @afro_cj3 @SHUSHUSHU__S @JoJu_seven213 @_marron_js

ちょ、みんな生きてるか!?",
3019,['1602621438858612736'],1602621438858612736,@bubbeldo @scarra joji joju joji perfeito,
3020,['1602594947751870465'],1602594947751870465,@armin_joju @DUAlipa_IR بک بده,
3021,['1602588086336110593'],1602588086336110593,Very nice AIRDROP! :) @PirazadAlireza @khayrheil @lala35055314 @AndrejPinto @JimiWindmills @gonzaga_herwin @casavillenyc @SPACESHIB1 @nuchyeo @AlkamatuH @water01231 @Sam55960768 @Joju_Jos @dd850831 https://t.co/dasR0wgKCe,
